X,V1,size,expr,time
880,labels,1560,labelled_opart,324300
881,labels,1560,fpop,637400
882,labels,1560,fpop,659100
883,labels,1570,fpop,708900
884,labels,1570,labelled_opart,444000
885,labels,1570,labelled_opart,333500
886,labels,1570,fpop,613400
887,labels,1570,fpop,586700
888,labels,1570,labelled_opart,334700
889,labels,1580,labelled_opart,512300
890,labels,1580,labelled_opart,340300
891,labels,1580,fpop,690900
892,labels,1580,fpop,697500
893,labels,1580,labelled_opart,361100
894,labels,1580,fpop,613300
895,labels,1590,labelled_opart,519100
896,labels,1590,labelled_opart,342900
897,labels,1590,fpop,762700
898,labels,1590,fpop,799600
899,labels,1590,labelled_opart,377500
900,labels,1590,fpop,680000
901,labels,1600,fpop,922900
902,labels,1600,fpop,679400
903,labels,1600,labelled_opart,448300
904,labels,1600,labelled_opart,344200
905,labels,1600,labelled_opart,324900
906,labels,1600,fpop,955700
907,labels,1610,labelled_opart,524500
908,labels,1610,fpop,854000
909,labels,1610,labelled_opart,448100
910,labels,1610,labelled_opart,559200
911,labels,1610,fpop,869800
912,labels,1610,fpop,1019800
913,labels,1620,labelled_opart,495000
914,labels,1620,fpop,676900
915,labels,1620,fpop,620700
916,labels,1620,labelled_opart,389200
917,labels,1620,labelled_opart,344700
918,labels,1620,fpop,633000
919,labels,1630,labelled_opart,483700
920,labels,1630,fpop,644600
921,labels,1630,fpop,588500
922,labels,1630,labelled_opart,432600
923,labels,1630,fpop,620000
924,labels,1630,labelled_opart,344500
925,labels,1640,labelled_opart,504700
926,labels,1640,labelled_opart,346400
927,labels,1640,fpop,742200
928,labels,1640,labelled_opart,347400
929,labels,1640,fpop,737200
930,labels,1640,fpop,868300
931,labels,1650,labelled_opart,579700
932,labels,1650,fpop,691700
933,labels,1650,fpop,628000
934,labels,1650,labelled_opart,370100
935,labels,1650,labelled_opart,345800
936,labels,1650,fpop,647400
937,labels,1660,labelled_opart,498400
938,labels,1660,labelled_opart,345600
939,labels,1660,fpop,671300
940,labels,1660,labelled_opart,344200
941,labels,1660,fpop,635400
942,labels,1660,fpop,626300
943,labels,1670,labelled_opart,558300
944,labels,1670,fpop,780100
945,labels,1670,fpop,693800
946,labels,1670,fpop,677700
947,labels,1670,labelled_opart,529600
948,labels,1670,labelled_opart,405300
949,labels,1680,fpop,729700
950,labels,1680,labelled_opart,440200
951,labels,1680,fpop,684400
952,labels,1680,labelled_opart,466000
953,labels,1680,labelled_opart,331800
954,labels,1680,fpop,940500
955,labels,1690,fpop,785200
956,labels,1690,fpop,690000
957,labels,1690,labelled_opart,457000
958,labels,1690,labelled_opart,364700
959,labels,1690,fpop,752700
960,labels,1690,labelled_opart,465400
961,labels,1700,labelled_opart,497300
962,labels,1700,fpop,704600
963,labels,1700,fpop,645300
964,labels,1700,fpop,682100
965,labels,1700,labelled_opart,428400
966,labels,1700,labelled_opart,336800
967,labels,1710,fpop,780500
968,labels,1710,labelled_opart,454400
969,labels,1710,labelled_opart,342800
970,labels,1710,fpop,673300
971,labels,1710,fpop,644500
972,labels,1710,labelled_opart,346900
973,labels,1720,labelled_opart,613100
974,labels,1720,fpop,710900
975,labels,1720,labelled_opart,360900
976,labels,1720,fpop,669300
977,labels,1720,labelled_opart,342700
978,labels,1720,fpop,670200
979,labels,1730,fpop,791100
980,labels,1730,labelled_opart,454800
981,labels,1730,labelled_opart,363600
982,labels,1730,fpop,729900
983,labels,1730,labelled_opart,357800
984,labels,1730,fpop,681300
985,labels,1740,labelled_opart,519500
986,labels,1740,fpop,718700
987,labels,1740,labelled_opart,365900
988,labels,1740,labelled_opart,342200
989,labels,1740,fpop,672300
990,labels,1740,fpop,656900
991,labels,1750,fpop,823400
992,labels,1750,labelled_opart,460700
993,labels,1750,fpop,742300
994,labels,1750,labelled_opart,370500
995,labels,1750,labelled_opart,354100
996,labels,1750,fpop,884900
997,labels,1760,fpop,774400
998,labels,1760,labelled_opart,508300
999,labels,1760,fpop,694700
1000,labels,1760,labelled_opart,401200
1001,labels,1760,labelled_opart,471500
1002,labels,1760,fpop,1070300
1003,labels,1770,fpop,801400
1004,labels,1770,labelled_opart,530200
1005,labels,1770,fpop,724700
1006,labels,1770,labelled_opart,415500
1007,labels,1770,labelled_opart,345500
1008,labels,1770,fpop,802700
1009,labels,1780,fpop,1312100
1010,labels,1780,labelled_opart,546100
1011,labels,1780,fpop,901600
1012,labels,1780,fpop,765300
1013,labels,1780,labelled_opart,402300
1014,labels,1780,labelled_opart,375200
1015,labels,1790,fpop,910200
1016,labels,1790,labelled_opart,479700
1017,labels,1790,labelled_opart,368700
1018,labels,1790,fpop,747600
1019,labels,1790,fpop,821800
1020,labels,1790,labelled_opart,374300
1021,labels,1800,fpop,1054600
1022,labels,1800,fpop,853100
1023,labels,1800,labelled_opart,644800
1024,labels,1800,labelled_opart,510000
1025,labels,1800,labelled_opart,675800
1026,labels,1800,fpop,1076700
1027,labels,1810,fpop,970200
1028,labels,1810,labelled_opart,667200
1029,labels,1810,labelled_opart,437300
1030,labels,1810,fpop,710400
1031,labels,1810,labelled_opart,418400
1032,labels,1810,fpop,666600
1033,labels,1820,fpop,861100
1034,labels,1820,fpop,936400
1035,labels,1820,labelled_opart,480500
1036,labels,1820,labelled_opart,379300
1037,labels,1820,labelled_opart,347000
1038,labels,1820,fpop,719200
1039,labels,1830,labelled_opart,525800
1040,labels,1830,labelled_opart,362400
1041,labels,1830,fpop,813100
1042,labels,1830,fpop,1149500
1043,labels,1830,fpop,681100
1044,labels,1830,labelled_opart,393400
1045,labels,1840,fpop,1203200
1046,labels,1840,labelled_opart,676600
1047,labels,1840,labelled_opart,481500
1048,labels,1840,labelled_opart,369000
1049,labels,1840,fpop,820100
1050,labels,1840,fpop,739000
1051,labels,1850,labelled_opart,527500
1052,labels,1850,labelled_opart,377900
1053,labels,1850,fpop,717000
1054,labels,1850,labelled_opart,459800
1055,labels,1850,fpop,686500
1056,labels,1850,fpop,664700
1057,labels,1860,fpop,803000
1058,labels,1860,fpop,750100
1059,labels,1860,labelled_opart,518200
1060,labels,1860,labelled_opart,375200
1061,labels,1860,labelled_opart,361200
1062,labels,1860,fpop,860200
1063,labels,1870,fpop,1441400
1064,labels,1870,fpop,1266000
1065,labels,1870,labelled_opart,472800
1066,labels,1870,labelled_opart,380800
1067,labels,1870,fpop,790700
1068,labels,1870,labelled_opart,536700
1069,labels,1880,fpop,862800
1070,labels,1880,labelled_opart,481000
1071,labels,1880,fpop,780900
1072,labels,1880,labelled_opart,378600
1073,labels,1880,labelled_opart,364800
1074,labels,1880,fpop,774400
1075,labels,1890,fpop,925500
1076,labels,1890,labelled_opart,458800
1077,labels,1890,labelled_opart,485200
1078,labels,1890,labelled_opart,371300
1079,labels,1890,fpop,816500
1080,labels,1890,fpop,786400
1081,labels,1900,fpop,938900
1082,labels,1900,labelled_opart,544200
1083,labels,1900,fpop,902500
1084,labels,1900,labelled_opart,393400
1085,labels,1900,fpop,810200
1086,labels,1900,labelled_opart,530300
1087,labels,1910,labelled_opart,566200
1088,labels,1910,labelled_opart,377500
1089,labels,1910,fpop,821300
1090,labels,1910,fpop,807700
1091,labels,1910,labelled_opart,397100
1092,labels,1910,fpop,805400
1093,labels,1920,labelled_opart,566500
1094,labels,1920,fpop,776900
1095,labels,1920,labelled_opart,399500
1096,labels,1920,labelled_opart,356200
1097,labels,1920,fpop,738200
1098,labels,1920,fpop,763000
1099,labels,1930,labelled_opart,563900
1100,labels,1930,fpop,793700
1101,labels,1930,labelled_opart,403600
1102,labels,1930,fpop,738700
1103,labels,1930,labelled_opart,408100
1104,labels,1930,fpop,1123200
1105,labels,1940,labelled_opart,526500
1106,labels,1940,fpop,809000
1107,labels,1940,labelled_opart,382800
1108,labels,1940,fpop,732400
1109,labels,1940,labelled_opart,367900
1110,labels,1940,fpop,725500
1111,labels,1950,labelled_opart,541000
1112,labels,1950,fpop,834500
1113,labels,1950,fpop,787700
1114,labels,1950,fpop,880800
1115,labels,1950,labelled_opart,397500
1116,labels,1950,labelled_opart,363400
1117,labels,1960,fpop,896300
1118,labels,1960,labelled_opart,501600
1119,labels,1960,labelled_opart,366200
1120,labels,1960,fpop,782500
1121,labels,1960,fpop,824900
1122,labels,1960,labelled_opart,373700
1123,labels,1970,labelled_opart,1228000
1124,labels,1970,fpop,1212800
1125,labels,1970,labelled_opart,480000
1126,labels,1970,fpop,858900
1127,labels,1970,fpop,875700
1128,labels,1970,labelled_opart,409400
1129,labels,1980,labelled_opart,524300
1130,labels,1980,labelled_opart,386000
1131,labels,1980,labelled_opart,361500
1132,labels,1980,fpop,1072800
1133,labels,1980,fpop,784200
1134,labels,1980,fpop,833600
1135,labels,1990,labelled_opart,554900
1136,labels,1990,labelled_opart,396400
1137,labels,1990,fpop,834300
1138,labels,1990,fpop,781800
1139,labels,1990,labelled_opart,392500
1140,labels,1990,fpop,846500
1141,labels,2000,fpop,899000
1142,labels,2000,labelled_opart,853700
1143,labels,2000,labelled_opart,691100
1144,labels,2000,labelled_opart,722300
1145,labels,2000,fpop,941100
1146,labels,2000,fpop,743800
1147,labels,2010,labelled_opart,535900
1148,labels,2010,fpop,799300
1149,labels,2010,labelled_opart,475900
1150,labels,2010,fpop,850600
1151,labels,2010,fpop,871900
1152,labels,2010,labelled_opart,430700
1153,labels,2020,labelled_opart,570800
1154,labels,2020,labelled_opart,410400
1155,labels,2020,fpop,843000
1156,labels,2020,fpop,756400
1157,labels,2020,labelled_opart,378000
1158,labels,2020,fpop,757400
1159,labels,2030,fpop,861800
1160,labels,2030,fpop,1113400
1161,labels,2030,fpop,794800
1162,labels,2030,labelled_opart,601300
1163,labels,2030,labelled_opart,453700
1164,labels,2030,labelled_opart,462800
1165,labels,2040,labelled_opart,1683200
1166,labels,2040,labelled_opart,1371000
1167,labels,2040,fpop,1818800
1168,labels,2040,fpop,1947600
1169,labels,2040,labelled_opart,778000
1170,labels,2040,fpop,1074600
1171,labels,2050,labelled_opart,607000
1172,labels,2050,fpop,832500
1173,labels,2050,labelled_opart,428900
1174,labels,2050,fpop,790600
1175,labels,2050,labelled_opart,386800
1176,labels,2050,fpop,780700
1177,labels,2060,labelled_opart,600200
1178,labels,2060,labelled_opart,420800
1179,labels,2060,fpop,873200
1180,labels,2060,fpop,1199600
1181,labels,2060,labelled_opart,643100
1182,labels,2060,fpop,1374600
1183,labels,2070,fpop,882400
1184,labels,2070,labelled_opart,483800
1185,labels,2070,labelled_opart,388100
1186,labels,2070,labelled_opart,372900
1187,labels,2070,fpop,803900
1188,labels,2070,fpop,1045100
1189,labels,2080,labelled_opart,580600
1190,labels,2080,fpop,895500
1191,labels,2080,labelled_opart,462000
1192,labels,2080,fpop,940000
1193,labels,2080,labelled_opart,598500
1194,labels,2080,fpop,2012300
1195,labels,2090,fpop,2659900
1196,labels,2090,labelled_opart,960000
1197,labels,2090,labelled_opart,469600
1198,labels,2090,fpop,900400
1199,labels,2090,fpop,889500
1200,labels,2090,labelled_opart,668100
1201,labels,2100,labelled_opart,605600
1202,labels,2100,fpop,916200
1203,labels,2100,labelled_opart,536700
1204,labels,2100,labelled_opart,448300
1205,labels,2100,fpop,990800
1206,labels,2100,fpop,1044900
1207,labels,2110,fpop,920900
1208,labels,2110,fpop,836700
1209,labels,2110,labelled_opart,512300
1210,labels,2110,labelled_opart,607400
1211,labels,2110,fpop,1396500
1212,labels,2110,labelled_opart,1009700
1213,labels,2120,fpop,908600
1214,labels,2120,labelled_opart,493900
1215,labels,2120,fpop,1016700
1216,labels,2120,labelled_opart,875200
1217,labels,2120,fpop,2031600
1218,labels,2120,labelled_opart,519800
1219,labels,2130,fpop,961200
1220,labels,2130,fpop,786900
1221,labels,2130,labelled_opart,526500
1222,labels,2130,labelled_opart,408700
1223,labels,2130,labelled_opart,386100
1224,labels,2130,fpop,794800
1225,labels,2140,fpop,939300
1226,labels,2140,fpop,835000
1227,labels,2140,labelled_opart,529900
1228,labels,2140,labelled_opart,427600
1229,labels,2140,fpop,906100
1230,labels,2140,labelled_opart,697000
1231,labels,2150,fpop,1068900
1232,labels,2150,labelled_opart,699100
1233,labels,2150,labelled_opart,792800
1234,labels,2150,labelled_opart,592300
1235,labels,2150,fpop,1179300
1236,labels,2150,fpop,817900
1237,labels,2160,fpop,1815700
1238,labels,2160,fpop,1183400
1239,labels,2160,labelled_opart,656300
1240,labels,2160,fpop,1129100
1241,labels,2160,labelled_opart,544600
1242,labels,2160,labelled_opart,455700
1243,labels,2170,labelled_opart,545700
1244,labels,2170,labelled_opart,401500
1245,labels,2170,fpop,918900
1246,labels,2170,labelled_opart,403400
1247,labels,2170,fpop,924000
1248,labels,2170,fpop,1073300
1249,labels,2180,fpop,1002900
1250,labels,2180,labelled_opart,702700
1251,labels,2180,labelled_opart,491700
1252,labels,2180,fpop,947700
1253,labels,2180,fpop,861600
1254,labels,2180,labelled_opart,426600
1255,labels,2190,fpop,1059400
1256,labels,2190,fpop,955100
1257,labels,2190,labelled_opart,504100
1258,labels,2190,labelled_opart,474400
1259,labels,2190,labelled_opart,411900
1260,labels,2190,fpop,871800
1261,labels,2200,labelled_opart,563800
1262,labels,2200,fpop,966800
1263,labels,2200,labelled_opart,451000
1264,labels,2200,fpop,853300
1265,labels,2200,labelled_opart,580200
1266,labels,2200,fpop,949700
1267,labels,2210,labelled_opart,1048800
1268,labels,2210,labelled_opart,844000
1269,labels,2210,fpop,1779400
1270,labels,2210,labelled_opart,800700
1271,labels,2210,fpop,1041000
1272,labels,2210,fpop,962800
1273,labels,2220,fpop,1187300
1274,labels,2220,labelled_opart,568200
1275,labels,2220,fpop,1040800
1276,labels,2220,labelled_opart,542800
1277,labels,2220,fpop,1072000
1278,labels,2220,labelled_opart,520500
1279,labels,2230,fpop,932200
1280,labels,2230,fpop,840500
1281,labels,2230,labelled_opart,509300
1282,labels,2230,labelled_opart,417600
1283,labels,2230,fpop,852200
1284,labels,2230,labelled_opart,422300
1285,labels,2240,labelled_opart,552900
1286,labels,2240,fpop,906300
1287,labels,2240,fpop,853300
1288,labels,2240,labelled_opart,424600
1289,labels,2240,fpop,854100
1290,labels,2240,labelled_opart,418200
1291,labels,2250,labelled_opart,576700
1292,labels,2250,labelled_opart,477100
1293,labels,2250,labelled_opart,399500
1294,labels,2250,fpop,871100
1295,labels,2250,fpop,819300
1296,labels,2250,fpop,821200
1297,labels,2260,labelled_opart,719800
1298,labels,2260,labelled_opart,526500
1299,labels,2260,fpop,1132200
1300,labels,2260,fpop,984600
1301,labels,2260,fpop,898700
1302,labels,2260,labelled_opart,454600
1303,labels,2270,labelled_opart,746800
1304,labels,2270,fpop,1120600
1305,labels,2270,labelled_opart,478200
1306,labels,2270,fpop,837100
1307,labels,2270,fpop,819900
1308,labels,2270,labelled_opart,450200
1309,labels,2280,fpop,1107200
1310,labels,2280,fpop,1010900
1311,labels,2280,labelled_opart,511700
1312,labels,2280,labelled_opart,448200
1313,labels,2280,fpop,1030500
1314,labels,2280,labelled_opart,423800
1315,labels,2290,labelled_opart,563400
1316,labels,2290,fpop,925700
1317,labels,2290,fpop,872800
1318,labels,2290,labelled_opart,433600
1319,labels,2290,labelled_opart,402100
1320,labels,2290,fpop,881600
1321,labels,2300,labelled_opart,553300
1322,labels,2300,labelled_opart,448100
1323,labels,2300,fpop,913500
1324,labels,2300,labelled_opart,412900
1325,labels,2300,fpop,864100
1326,labels,2300,fpop,853800
1327,labels,2310,fpop,995600
1328,labels,2310,fpop,902800
1329,labels,2310,labelled_opart,526300
1330,labels,2310,labelled_opart,443700
1331,labels,2310,labelled_opart,429600
